productId,brand,shopDomain,productName,productType,price,compareAtPrice,formFactor,thcType,cannabinoids,variantCount,tags,url
7236059398350,Mellow Fellow,mellowfellow.fun,Creativity Blend 2ml Disposable Vape - Golden Goat (Hybrid),DISPOSABLE VAPE,29.99,,Vape,Delta-8,"Delta-8 THC, CBD, CBG, HHC",1,"12 Days of Hemp: CBG & CBD, 2mL, 40% OFF Mellow Day, 420 - 35% OFF, B-006, B-007, B-008, B-009, B-010, B-011, B-012, Blends, Cannabogo, Cannabogo Premium Blend Smokables, cbd, cbg, creativity, d10, d8, delta-10-thc, delta-8, delta-8-thc, DELTA10, DELTA8, DISPOSABLE, Expiring Products Collection, golden goat, HHC, Hybrid, Mardi Gras, newest, Points for Products Eligible Items, Premium Blend, vape, vapes",https://mellowfellow.fun/products/creativity-blend-2ml-disposable-vape-golden-goat
7210791305422,Mellow Fellow,mellowfellow.fun,Euphoria Blend 2ml Disposable Vape - Sundae Driver (Hybrid),DISPOSABLE VAPE,29.99,,Vape,Delta-8,"Delta-8 THC, CBD, CBG, THC-P, HHC",1,"12 Days of Hemp: CBG & CBD, 2mL, 40% OFF Mellow Day, 420 - 35% OFF, Award Winners, B-006, B-007, B-008, B-009, B-010, B-011, B-012, Blends, Cannabogo, Cannabogo Premium Blend Smokables, cbd, cbg, d8, delta-8, delta-8-thc, DELTA8, DISPOSABLE, euphoria, Euphoria & Happy, Expiring Products Collection, h4cbd, hhc, Hybrid, Points for Products Eligible Items, Premium Blend, Sundae Driver, thcp, vape, vapes",https://mellowfellow.fun/products/euphoria-blend-sundae-driver-hhc-d8-h4cbd-cbd-cbg-thcp-2ml-disposable-vape-vol-3
7210898194638,Mellow Fellow,mellowfellow.fun,Introvert Blend 2ml Disposable Vape - AK-47 (Hybrid),DISPOSABLE VAPE,29.99,,Vape,Delta-8,"Delta-8 THC, CBD, CBN, CBG, THC-P, HHC",1,"12 Days of Hemp: CBG & CBD, 2mL, 40% OFF Mellow Day, 420 - 35% OFF, AK-47, B-006, B-007, B-008, B-009, B-010, B-011, B-012, Blends, Blowout Sale 60% OFF, Cannabogo, Cannabogo Premium Blend Smokables, cbd, cbg, cbn, d8, delta-8, delta-8-thc, DELTA8, DISPOSABLE, Expiring Products Collection, HHC, Hybrid, Introvert, Premium Blend, Singles Day, Solo Moment Blends, THCb, thcp, vape, vapes",https://mellowfellow.fun/products/introvert-blend-ak-47-thcb-thcp-hhc-d8-cbn-cbg-2ml-disposable-vape-vol-3
7210786193614,Mellow Fellow,mellowfellow.fun,Desire Blend 2ml Disposable Vape - Acapulco Gold (Sativa),DISPOSABLE VAPE,29.99,,Vape,Delta-8,"Delta-8 THC, CBD, CBG, HHC",1,"12 Days of Hemp: CBG & CBD, 2mL, 40% OFF Mellow Day, 420 - 35% OFF, Acapulco Gold, B-006, B-007, B-008, B-009, B-010, B-011, B-012, Blends, Blowout Sale 60% OFF, Cannabogo, Cannabogo Premium Blend Smokables, cbd, cbg, D11, d8, delta-8, delta-8-thc, DELTA8, Desire, DISPOSABLE, Expiring Products Collection, HHC, Mardi Gras, Premium Blend, sativa, THCh, vape, vapes",https://mellowfellow.fun/products/desire-blend-acapulco-gold-thch-d11-hhc-d8-cbd-cbg-2ml-disposable-vape-vol-3
7236029513934,Mellow Fellow,mellowfellow.fun,Clarity Blend 2ml Disposable Vape - Forbidden Fruit (Indica),DISPOSABLE VAPE,29.99,,Vape,Delta-8,"Delta-8 THC, CBD, CBG, THC-V, HHC",1,"12 Days of Hemp: CBG & CBD, 2mL, 40% OFF Mellow Day, 420 - 35% OFF, 50% Off Collection, B-006, B-007, B-008, B-009, B-010, B-011, B-012, Blends, Blowout Sale 60% OFF, Cannabogo, Cannabogo Premium Blend Smokables, cbd, cbg, clarity, d8, delta-8, delta-8-thc, DELTA8, DISPOSABLE, Expiring Products Collection, Forbidden Fruit, HHC, indica, Premium Blend, Relief & Recover, Singles Day, Solo Moment Blends, terpenes, thcv, Tranquility & Rest, vape, vapes",https://mellowfellow.fun/products/clarity-blend-2ml-disposable-vape-forbidden-fruit
7210772005070,Mellow Fellow,mellowfellow.fun,Creativity Blend 2ml Disposable Vape - White Widow (Hybrid),DISPOSABLE VAPE,29.99,,Vape,Delta-8,"Delta-8 THC, CBD, CBG, HHC",1,"12 Days of Hemp: CBG & CBD, 2mL, 40% OFF Mellow Day, 420 - 35% OFF, 50% Off Collection, B-006, B-007, B-008, B-009, B-010, B-011, B-012, Blends, Blowout Sale 60% OFF, Cannabogo, Cannabogo Premium Blend Smokables, cbd, cbg, creativity, d10, d8, delta 8, delta-10-thc, delta-8-thc, DELTA10, DELTA8, DISPOSABLE, Expiring Products Collection, HHC, Hybrid, Points for Products Eligible Items, Premium Blend, vape, vapes, White Widow",https://mellowfellow.fun/products/creativity-blend-white-widow-hhc-d8-cbd-cbg-d10-2ml-disposable-vape-vol-3
7216471310542,Mellow Fellow,mellowfellow.fun,Desire Blend 2ml Vape Cartridge - Mimosa (Hybrid),VAPE CARTRIDGE,24.99,0.00,Vape,Delta-8,"Delta-8 THC, CBD, CBG, HHC",1,"12 Days of Hemp: CBG & CBD, 2mL, 40% OFF Mellow Day, 420 - 35% OFF, Blends, Blowout Sale 60% OFF, Cannabogo, Cannabogo Premium Blend Smokables, cart, cartridge, Cartridge Blend, carts, cbd, cbg, D11, d8, delta-8, delta-8-thc, DELTA8, Desire, HHC, Hybrid, Mimosa, Points for Products Eligible Items, Premium Blend, THCh, VAPE CARTRIDGE",https://mellowfellow.fun/products/desire-blend-thch-hhc-d8-d11-cbd-cbg-2ml-vape-cartridge-mimosa
7216477503694,Mellow Fellow,mellowfellow.fun,Creativity Blend 2ml Vape Cartridge - GMO Cookies (Hybrid),VAPE CARTRIDGE,24.99,,Tincture,Delta-8,"Delta-8 THC, CBD, CBG, HHC",1,"12 Days of Hemp: CBG & CBD, 2mL, 40% OFF Mellow Day, 420 - 35% OFF, 50% Off Collection, Blends, Blowout Sale 60% OFF, Cannabogo, cart, cartridge, Cartridge Blend, carts, cbd, cbg, creativity, d10, d8, delta-10-thc, delta-8, delta-8-thc, DELTA10, DELTA8, GMO Cookies, HHC, Hybrid, Mardi Gras, Premium Blend, VAPE CARTRIDGE",https://mellowfellow.fun/products/creativity-blend-hhc-d8-delta-8-cbd-cbg-d10-delta-10-2ml-vape-cartridge-gmo-cookies
7236070047950,Mellow Fellow,mellowfellow.fun,Dream Blend 2ml Disposable Vape - MK Ultra (Indica),DISPOSABLE VAPE,29.99,0.00,Tincture,Delta-8,"Delta-8 THC, CBD, CBN, CBG, THC-P, HHC",1,"12 Days of Hemp: CBG & CBD, 2mL, 40% OFF Mellow Day, 420 - 35% OFF, B-006, B-007, B-008, B-009, B-010, B-011, B-012, Blends, Blowout Sale 60% OFF, Cannabogo, Cannabogo Premium Blend Smokables, cbd, cbn, d8, delta-8, delta-8-thc, DELTA8, DISPOSABLE, dream, Expiring Products Collection, HHC, indica, Mardi Gras, MK Ultra, Premium Blend, Singles Day, Solo Moment Blends, thcp, vape, vapes",https://mellowfellow.fun/products/dream-blend-2ml-disposable-vape-mk-ultra
7236071162062,Mellow Fellow,mellowfellow.fun,Dream Blend 2ml Disposable Vape - Sunset Sherbet (Hybrid),DISPOSABLE VAPE,29.99,,Tincture,Delta-8,"Delta-8 THC, CBD, CBN, CBG, THC-P, HHC",1,"12 Days of Hemp: CBG & CBD, 2mL, 40% OFF Mellow Day, 420 - 35% OFF, B-006, B-007, B-008, B-009, B-010, B-011, B-012, Blends, Cannabogo, Cannabogo Premium Blend Smokables, cbd, cbn, d8, delta-8, delta-8-thc, DELTA8, DISPOSABLE, dream, Expiring Products Collection, HHC, Hybrid, Points for Products Eligible Items, Premium Blend, Singles Day, Sleep & Dream, Solo Moment Blends, Sunset Sherbert, Sunset Sherbet, thcp, vape, vapes",https://mellowfellow.fun/products/dream-blend-2ml-disposable-vape-sunset-sherbet
7462040535246,Mellow Fellow,mellowfellow.fun,THCp Bursts Edibles - Caramel Apple Pie - 25mg,EDIBLE,39.99,44.99,Gummy,THC-P,THC-P,1,"25% OFF Mellow Day, 25mg, 420 - 35% OFF, 420 - 50% OFF, 50% Off Collection, Award Winners, Blowout Sale 60% OFF, Bonus Points Product, Burst, Caramel Apple Pie, EDIBLE, gummies, Mellow Madness, Single Noids, Singles Day, thcp, Treat Yourself Favorites",https://mellowfellow.fun/products/thcp-bursts-edibles-caramel-apple-pie-25mg
7462040010958,Mellow Fellow,mellowfellow.fun,THCp Bursts Edibles - Chocolate Strawberries - 25mg,EDIBLE,39.99,44.99,Gummy,THC-P,THC-P,1,"25% OFF Mellow Day, 25mg, 420 - 35% OFF, 420 - 50% OFF, 50% Off Collection, Award Winners, Blowout Sale 60% OFF, Burst, Chocolate Strawberries, EDIBLE, gummies, Mellow Madness, Single Noids, Singles Day, thcp, Treat Yourself Favorites",https://mellowfellow.fun/products/thcp-bursts-edibles-chocolate-strawberries-25mg
7462039847118,Mellow Fellow,mellowfellow.fun,THCp Bursts Edibles - Strawberry Cheesecake - 25mg,EDIBLE,39.99,44.99,Gummy,THC-P,THC-P,1,"25% OFF Mellow Day, 25mg, 420 - 35% OFF, 50% Off Collection, Award Winners, Blowout Sale 60% OFF, Burst, EDIBLE, gummies, Mellow Madness, Single Noids, Singles Day, Strawberry Cheesecake, thcp, Treat Yourself Favorites",https://mellowfellow.fun/products/thcp-bursts-edibles-strawberry-cheesecake-25mg
7462039716046,Mellow Fellow,mellowfellow.fun,THCp Bursts Edibles - Cookies & Cream - 25mg,EDIBLE,39.99,44.99,Gummy,THC-P,THC-P,1,"25% OFF Mellow Day, 25mg, 420 - 35% OFF, 420 - 50% OFF, 50% Off Collection, Award Winners, Blowout Sale 60% OFF, Burst, Cookies & Cream, EDIBLE, gummies, Mellow Madness, Single Noids, Singles Day, thcp, Treat Yourself Favorites",https://mellowfellow.fun/products/thcp-bursts-edibles-cookies-cream-25mg
7462039617742,Mellow Fellow,mellowfellow.fun,THCp Bursts Edibles - Key Lime Pie - 25mg,EDIBLE,39.99,44.99,Gummy,THC-P,THC-P,1,"25% OFF Mellow Day, 25mg, 420 - 35% OFF, 420 - 50% OFF, 50% Off Collection, Award Winners, Blowout Sale 60% OFF, Burst, EDIBLE, gummies, Key Lime Pie, Mardi Gras, Mellow Madness, Single Noids, Singles Day, thcp, Treat Yourself Favorites, Tropical Fruit Sale Products",https://mellowfellow.fun/products/thcp-bursts-edibles-key-lime-pie-25mg
7462038962382,Mellow Fellow,mellowfellow.fun,THCp Bursts Edibles - PB&J - 25mg,EDIBLE,39.99,44.99,Gummy,THC-P,THC-P,1,"25% OFF Mellow Day, 25mg, 420 - 35% OFF, 420 - 50% OFF, 50% Off Collection, Award Winners, Blowout Sale 60% OFF, Burst, EDIBLE, gummies, Mardi Gras, Mellow Madness, PB&J, Single Noids, Singles Day, thcp, Treat Yourself Favorites",https://mellowfellow.fun/products/thcp-bursts-edibles-pb-j-25mg
7236083318990,Mellow Fellow,mellowfellow.fun,Euphoria Blend 2ml Disposable Vape - Strawberry Amnesia (Sativa),DISPOSABLE VAPE,29.99,,Vape,Delta-8,"Delta-8 THC, CBD, CBN, CBG, THC-P, HHC",1,"12 Days of Hemp: CBG & CBD, 2mL, 40% OFF Mellow Day, 420 - 35% OFF, Award Winners, B-006, B-007, B-008, B-009, B-010, B-011, B-012, Blends, Blowout Sale 60% OFF, Cannabogo, Cannabogo Premium Blend Smokables, cbd, cbg, d8, delta-8, delta-8-thc, DELTA8, DISPOSABLE, euphoria, Euphoria & Happy, Expiring Products Collection, h4cbd, HHC, Premium Blend, sativa, Strawberry Amnesia, thcp, vape, vapes",https://mellowfellow.fun/products/euphoria-blend-2ml-disposable-vape-strawberry-amnesia
7095158440142,Mellow Fellow,mellowfellow.fun,Delta 9 THC M-Fusions Fruit Punch Gummies - 40 Ct. 800mg,EDIBLE,34.99,,Gummy,Delta-9,"Delta-9 THC, CBD",1,"420 - 35% OFF, d9, Delta 9, EDIBLE, gummies, Infused, M-Fusions, Single Noids, Singles Day, Treat Yourself Favorites, vegan",https://mellowfellow.fun/products/m-fusions-delta-9-thc-fruit-punch-gummies-40-ct-20mg-per-piece-800mg-total-delta-9-thc
7216470589646,Mellow Fellow,mellowfellow.fun,Clarity Blend 2ml Vape Cartridge - Serious Six (Sativa),VAPE CARTRIDGE,24.99,,Tincture,Delta-8,"Delta-8 THC, CBD, CBG, THC-V, HHC",1,"12 Days of Hemp: CBG & CBD, 2mL, 40% OFF Mellow Day, 420 - 35% OFF, 50% Off Collection, Blends, Blowout Sale 60% OFF, Cannabogo, Cannabogo Premium Blend Smokables, cart, cartridge, Cartridge Blend, carts, cbd, cbg, clarity, d8, delta-8, delta-8-thc, DELTA8, HHC, Premium Blend, Relief & Recover, sativa, Serious Six, Singles Day, Solo Moment Blends, thcv, Tranquility & Rest, VAPE CARTRIDGE",https://mellowfellow.fun/products/clarity-blend-thcv-hhc-d8-cbd-cbg-2ml-vape-cartridge-serious-six
7484331327694,Mellow Fellow,mellowfellow.fun,Terp Sauce Destination Series 2ml Disposables (10 Pack),BUNDLE,279.99,339.90,Vape,Full Spectrum,Full Spectrum,1,"2mL, BUNDLE, bundles, Destination, DISPOSABLE, Preset Bundle, Terp Sauce Blend",https://mellowfellow.fun/products/terp-sauce-destination-series-2ml-disposables-10-pack
7461977227470,Mellow Fellow,mellowfellow.fun,THCa 2g Budder Jar - Reba Jam (Hybrid),CONCENTRATES,39.99,44.99,Vape,THC-A,"THC-A, Full Spectrum",1,"2G, 3X Points on Budder & Terp Pen, 40% OFF Mellow Day, 420 - 35% OFF, 420 - 50% OFF, 50% Off Collection, Blowout Sale 60% OFF, Budder, Cannabogo, CONCENTRATES, Dabs, Hybrid, Mardi Gras, Mellow Madness, Reba Jam, THCa",https://mellowfellow.fun/products/thca-2g-budder-jar-reba-jam-hybrid
7461976342734,Mellow Fellow,mellowfellow.fun,THCa 2g Budder Jar - Kush Cake (Sativa),CONCENTRATES,39.99,44.99,Vape,THC-A,"THC-A, Full Spectrum",1,"2G, 3X Points on Budder & Terp Pen, 40% OFF Mellow Day, 420 - 35% OFF, 420 - 50% OFF, 50% Off Collection, Blowout Sale 60% OFF, Budder, Cannabogo, CONCENTRATES, Dabs, Kush Cake, Mellow Madness, sativa, THCa",https://mellowfellow.fun/products/thca-2g-budder-jar-kush-cake-sativa
7461974376654,Mellow Fellow,mellowfellow.fun,THCa 2g Budder Jar - Sour Orange Apricot (Indica),CONCENTRATES,39.99,44.99,Vape,THC-A,"THC-A, Full Spectrum",1,"2G, 3X Points on Budder & Terp Pen, 40% OFF Mellow Day, 420 - 35% OFF, 420 - 50% OFF, 50% Off Collection, Blowout Sale 60% OFF, Budder, Cannabogo, CONCENTRATES, Dabs, indica, Mellow Madness, Sour Orange Apricot, THCa",https://mellowfellow.fun/products/thca-2g-budder-jar-sour-orange-apricot-indica
7461973754062,Mellow Fellow,mellowfellow.fun,THCa 2g Budder Jar - Bandz (Sativa),CONCENTRATES,39.99,44.99,Vape,THC-A,"THC-A, Full Spectrum",1,"2G, 3X Points on Budder & Terp Pen, 40% OFF Mellow Day, 420 - 35% OFF, 420 - 50% OFF, 50% Off Collection, Bandz, Blowout Sale 60% OFF, Budder, Cannabogo, CONCENTRATES, Dabs, Mardi Gras, Mellow Madness, sativa, THCa",https://mellowfellow.fun/products/thca-2g-budder-jar-bandz-sativa
7461972312270,Mellow Fellow,mellowfellow.fun,THCa 2g Budder Jar - Garlic Cookies (Indica),CONCENTRATES,39.99,44.99,Vape,THC-A,"THC-A, Full Spectrum",1,"2G, 3X Points on Budder & Terp Pen, 40% OFF Mellow Day, 420 - 35% OFF, 420 - 50% OFF, 50% Off Collection, Blowout Sale 60% OFF, Bonus Points Product, Budder, Cannabogo, CONCENTRATES, Dabs, Garlic Cookies, indica, Mellow Madness, THCa",https://mellowfellow.fun/products/thca-2g-budder-jar-garlic-cookies-indica
7461956813006,Mellow Fellow,mellowfellow.fun,THCa 2g Budder Jar - Peach Oblivion x Soul Cleanser (Hybrid),CONCENTRATES,39.99,44.99,Vape,THC-A,"THC-A, Full Spectrum",1,"2G, 3X Points on Budder & Terp Pen, 40% OFF Mellow Day, 420 - 35% OFF, 420 - 50% OFF, 50% Off Collection, Blowout Sale 60% OFF, Budder, Cannabogo, CONCENTRATES, Dabs, Hybrid, Mellow Madness, Peach Oblivion x Soul Cleanser, THCa, Tropical Fruit Sale Products",https://mellowfellow.fun/products/thca-2g-budder-jar-peach-oblivion-x-soul-cleanser-hybrid
7203138142414,Mellow Fellow,mellowfellow.fun,"Dream Blend Fruit Punch 2 ct. Infused Gummies - Delta 8, HHC, CBD, CBN",EDIBLE,4.99,0.00,Gummy,Delta-8,"Delta-8 THC, CBD, CBN, CBG, THC-P, HHC",1,"12 Days of Hemp: CBG & CBD, 2 ct. Sachet, 420 - 35% OFF, Blends, cbd, cbn, d8, delta-8, delta-8-thc, DELTA8, dream, EDIBLE, HHC, One-and-Done Edibles, Points for Products Eligible Items, Premium Blend, sachet, Singles Day, Sleep & Dream, Solo Moment Blends, thcp",https://mellowfellow.fun/products/dream-blend-fruit-punch-2-cnt-infused-gummies-delta-8-hhc-cbd-cbn
7203137093838,Mellow Fellow,mellowfellow.fun,"Creativity Blend Fruit Punch 2 ct. Infused Gummies - Delta 8, HHC, Delta 10, CBD, CBG",EDIBLE,4.99,,Gummy,Delta-8,"Delta-8 THC, CBD, CBG, HHC",1,"12 Days of Hemp: CBG & CBD, 2 ct. Sachet, 420 - 35% OFF, Blends, cbd, cbg, creativity, d10, d8, delta-10-thc, delta-8, delta-8-thc, DELTA10, DELTA8, EDIBLE, gummies, HHC, One-and-Done Edibles, Points for Products Eligible Items, Premium Blend, sachet, Singles Day",https://mellowfellow.fun/products/creativity-blend-fruit-punch-2-cnt-infused-gummies-delta-8-hhc-delta-10-cbd-cbg
7451915387086,Mellow Fellow,mellowfellow.fun,Introvert Blend - Terp Sauce 2ml Disposable Vape - Ice Cream Cake (Indica),DISPOSABLE VAPE,39.99,44.99,Vape,Delta-8,"Delta-8 THC, CBD, CBN, CBG, THC-P, HHC, Full Spectrum",1,"12 Days of Hemp: CBG & CBD, 25% OFF Mellow Day, 2mL, 420 - 35% OFF, Blends, Blowout Sale 30% OFF, cbd, cbg, cbn, d8, delta-8, delta-8-thc, DELTA8, Destination, DISPOSABLE, HHC, ice cream cake, indica, Introvert, Mellow Madness, Singles Day, Solo Moment Blends, Terp Sauce Blend, THCb, thcp, vape, vapes",https://mellowfellow.fun/products/toronto-introvert-blend-2ml-terp-sauce-disposable-vape-ice-cream-cake-indica
7451869315278,Mellow Fellow,mellowfellow.fun,Recover Blend - Terp Sauce 2ml Disposable Vape - Purple Punch (Indica),DISPOSABLE VAPE,39.99,44.99,Vape,Delta-8,"Delta-8 THC, CBD, CBG, HHC, Full Spectrum",1,"12 Days of Hemp: CBG & CBD, 25% OFF Mellow Day, 2mL, 420 - 35% OFF, Blends, Blowout Sale 30% OFF, cbg, d8, delta-8, delta-8-thc, DELTA8, Destination, DISPOSABLE, h4cbd, HHC, indica, Mardi Gras, Mellow Madness, Purple Punch, recover, Relief & Recover, Singles Day, Solo Moment Blends, Terp Sauce Blend, THCm, vape, vapes",https://mellowfellow.fun/products/tulum-recover-blend-2ml-terp-sauce-disposable-vape-purple-punch-indica
7451929313486,Mellow Fellow,mellowfellow.fun,Creativity Blend - Terp Sauce 2ml Disposable Vape - Sour Diesel (Sativa),DISPOSABLE VAPE,39.99,44.99,Vape,Delta-8,"Delta-8 THC, CBD, CBG, HHC, Full Spectrum",1,"12 Days of Hemp: CBG & CBD, 25% OFF Mellow Day, 2mL, 420 - 35% OFF, Blends, Blowout Sale 30% OFF, cbd, cbg, creativity, d10, d8, delta-10-thc, delta-8, delta-8-thc, DELTA10, DELTA8, Destination, DISPOSABLE, HHC, Mardi Gras, Mellow Madness, sativa, Sour Diesel, Terp Sauce Blend, vape, vapes",https://mellowfellow.fun/products/nashville-creativity-blend-2ml-terp-sauce-disposable-vape-sour-diesel-sativa
7451901984974,Mellow Fellow,mellowfellow.fun,Motivation Blend - Terp Sauce 2ml Disposable Vape - Alaskan Thunderf*ck (Sativa),DISPOSABLE VAPE,39.99,44.99,Vape,HHC,"CBD, CBG, HHC, Full Spectrum",1,"12 Days of Hemp: CBG & CBD, 25% OFF Mellow Day, 2mL, 420 - 35% OFF, alaskan thunderfuck, Blends, Blowout Sale 30% OFF, cbg, Destination, DISPOSABLE, h4cbd, HHC, Mellow Madness, Motivation, sativa, Terp Sauce Blend, vape, vapes",https://mellowfellow.fun/products/silicon-valley-motivation-blend-2ml-terp-sauce-disposable-vape-alaskan-thunderf-ck-sativa
7451773042894,Mellow Fellow,mellowfellow.fun,Euphoria Blend - Terp Sauce 2ml Disposable Vape - Crystal OG (Sativa),DISPOSABLE VAPE,39.99,44.99,Vape,Delta-8,"Delta-8 THC, CBD, CBG, THC-P, HHC, Full Spectrum",1,"12 Days of Hemp: CBG & CBD, 25% OFF Mellow Day, 2mL, 420 - 35% OFF, Award Winners, Blends, cbd, cbg, crystal og, d8, delta 8, delta-8-thc, DELTA8, Destination, DISPOSABLE, euphoria, Euphoria & Happy, h4cbd, HHC, jilly bean, Mellow Madness, sativa, Terp Sauce Blend, thcp, vape, vapes",https://mellowfellow.fun/products/ibiza-euphoria-blend-2ml-terp-sauce-disposable-vape-crystal-og-sativa
7451731951822,Mellow Fellow,mellowfellow.fun,Charged Blend - Terp Sauce 2ml Disposable Vape - Jillybean (Hybrid),DISPOSABLE VAPE,39.99,44.99,Vape,THC-V,"CBD, CBG, THC-V, HHC, Full Spectrum",1,"12 Days of Hemp: CBG & CBD, 25% OFF Mellow Day, 2mL, 420 - 35% OFF, Blends, Blowout Sale 30% OFF, cbg, Charged, Destination, DISPOSABLE, h4cbd, HHC, Hybrid, jilly bean, jillybean, Mellow Madness, Terp Sauce Blend, thcv, vape, vapes",https://mellowfellow.fun/products/las-vegas-charged-blend-2ml-terp-sauce-disposable-vape-jillybean-hybrid
7451886092494,Mellow Fellow,mellowfellow.fun,Clarity Blend - Terp Sauce 2ml Disposable Vape - King Tut (Hybrid),DISPOSABLE VAPE,39.99,44.99,Vape,Delta-8,"Delta-8 THC, CBD, CBG, THC-V, HHC, Full Spectrum",1,"12 Days of Hemp: CBG & CBD, 25% OFF Mellow Day, 2mL, 420 - 35% OFF, Blends, Blowout Sale 30% OFF, cbd, cbg, clarity, d8, delta-8, delta-8-thc, DELTA8, Destination, DISPOSABLE, HHC, Hybrid, King Tut, Mardi Gras, Mellow Madness, Relief & Recover, Singles Day, Solo Moment Blends, Terp Sauce Blend, thcv, Tranquility & Rest, vape, vapes",https://mellowfellow.fun/products/cairo-clarity-blend-2ml-terp-sauce-disposable-vape-king-tut-hybrid
7451855290574,Mellow Fellow,mellowfellow.fun,Tranquility Blend - Terp Sauce 2ml Disposable Vape - White Runtz (Hybrid),DISPOSABLE VAPE,39.99,44.99,Vape,HHC,"CBD, CBN, CBG, HHC, Full Spectrum",1,"12 Days of Hemp: CBG & CBD, 25% OFF Mellow Day, 2mL, 420 - 35% OFF, Blends, Blowout Sale 30% OFF, cbd, cbg, cbn, Destination, DISPOSABLE, h4cbd, HHC, Hybrid, Mardi Gras, Mellow Madness, Singles Day, Solo Moment Blends, Terp Sauce Blend, tranquility, Tranquility & Rest, vape, vapes, white runtz",https://mellowfellow.fun/products/bali-tranquility-blend-2ml-terp-sauce-disposable-vape-white-runtz-hybrid
7451825373390,Mellow Fellow,mellowfellow.fun,Dream Blend - Terp Sauce 2ml Disposable Vape - GG5 (Hybrid),DISPOSABLE VAPE,39.99,44.99,Vape,Delta-8,"Delta-8 THC, CBD, CBN, CBG, THC-P, HHC, Full Spectrum",1,"12 Days of Hemp: CBG & CBD, 25% OFF Mellow Day, 2mL, 420 - 35% OFF, Blends, Blowout Sale 30% OFF, cbd, cbn, crystal og, d8, delta 8, delta-8-thc, DELTA8, Destination, DISPOSABLE, dream, gg5, HHC, Hybrid, Mellow Madness, Singles Day, Sleep & Dream, Solo Moment Blends, Terp Sauce Blend, thcp, vape, vapes",https://mellowfellow.fun/products/chicago-dream-blend-2ml-terp-sauce-disposable-vape-gg5-hybrid
7451806793934,Mellow Fellow,mellowfellow.fun,Desire Blend - Terp Sauce 2ml Disposable Vape - Maui Wowie (Sativa),DISPOSABLE VAPE,39.99,44.99,Vape,Delta-8,"Delta-8 THC, CBD, CBG, HHC, Full Spectrum",1,"12 Days of Hemp: CBG & CBD, 25% OFF Mellow Day, 2mL, 420 - 35% OFF, Blends, Blowout Sale 30% OFF, cbd, cbg, crystal og, D11, d8, delta 8, delta-8-thc, DELTA8, Desire, Destination, DISPOSABLE, HHC, Mardi Gras, maui wowie, Mellow Madness, sativa, Terp Sauce Blend, THCh, vape, vapes",https://mellowfellow.fun/products/honolulu-desire-blend-2ml-terp-sauce-disposable-vape-maui-wowie-sativa
7245552189646,Mellow Fellow,mellowfellow.fun,Delta 8 1ml Vape Cartridge Sampler 6 Pack,Bundle,41.99,59.94,Vape,Delta-8,Delta-8 THC,1,"1mL, blueberry OG, BUNDLE, bundles, cart, cartridge, carts, d8, delta-8, delta-8-thc, DELTA8, pineapple express, Preset Bundle, Purple Punch, Single Noids, Sour Diesel, strawberry cough, the original z, VAPE CARTRIDGE, Zkittles, Zkittlez",https://mellowfellow.fun/products/delta-8-1ml-vape-cartridge-sampler-6-pack-1
